,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:47:54:251 AM,38821.910156,-36918.179688,4862.330078,-2.0,103.0,2.0,330.001007,-87.888,381.66803,-3.781,70.0,-255.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:353 AM,38813.238281,-36880.558594,4861.959961,-2.0,103.0,2.0,330.377014,-81.331001,356.490021,-3.745,66.0,-252.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:452 AM,38805.460938,-36846.519531,4861.620117,-2.0,103.0,2.0,330.712006,-75.568001,334.178009,-3.381,58.0,-223.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:548 AM,38798.367188,-36815.210938,4861.310059,-2.0,103.0,2.0,331.022003,-70.287003,313.96701,-3.285,53.0,-202.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:644 AM,38791.808594,-36785.988281,4861.009766,-2.0,103.0,2.0,331.330017,-65.542,295.242004,-3.354,47.0,-187.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:744 AM,38785.4375,-36757.410156,4860.709961,-2.0,102.0,2.0,331.626007,-61.130001,277.063019,-3.056,44.0,-182.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:850 AM,38779.210938,-36729.070312,4860.399902,-1.0,102.0,2.0,331.935028,-56.526001,259.240021,-2.784,46.0,-178.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:952 AM,38773.679688,-36703.570312,4860.120117,-1.0,102.0,2.0,332.218018,-52.519001,243.293015,-2.832,40.0,-159.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:50 AM,38768.71875,-36680.527344,4859.850098,-1.0,102.0,2.0,332.481018,-48.902,228.976013,-2.754,36.0,-143.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:148 AM,38764.070312,-36658.757812,4859.600098,-1.0,102.0,2.0,332.736023,-45.608002,215.464005,-2.523,33.0,-135.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:247 AM,38759.667969,-36637.980469,4859.350098,-1.0,102.0,2.0,332.98703,-42.658001,202.629013,-2.417,29.0,-128.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:347 AM,38755.539062,-36618.328125,4859.109863,-1.0,102.0,2.0,333.230011,-39.874001,190.531006,-2.409,28.0,-121.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:454 AM,38751.449219,-36598.75,4858.859863,-1.0,102.0,2.0,333.473022,-37.138,178.521011,-2.217,27.0,-120.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:549 AM,38748.050781,-36582.347656,4858.659668,-1.0,102.0,2.0,333.672028,-34.863003,168.506012,-1.956,23.0,-100.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:653 AM,38744.539062,-36565.359375,4858.459961,-1.0,102.0,2.0,333.876007,-32.480003,158.213013,-1.894,24.0,-103.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:756 AM,38741.308594,-36549.597656,4858.27002,-1.0,102.0,2.0,334.071014,-30.321001,148.722,-1.963,22.0,-95.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:845 AM,38738.6875,-36536.789062,4858.109863,-1.0,101.0,2.0,334.22702,-28.605001,141.05101,-1.685,17.0,-77.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:55:955 AM,38735.617188,-36521.710938,4857.919922,-1.0,101.0,2.0,334.41803,-26.700001,132.070007,-1.925,19.0,-90.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:51 AM,38733.167969,-36509.597656,4857.75,-1.0,101.0,2.0,334.583008,-24.738001,122.449005,-1.594,20.0,-96.0,3.0,-0.02,1.0,0.0,false
May 22 2024 9:47:56:158 AM,38730.640625,-36496.898438,4857.580078,-1.0,101.0,2.0,334.757019,-23.097002,115.826004,-2.011,16.0,-66.0,-4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:244 AM,38728.597656,-36486.578125,4857.459961,-1.0,101.0,2.0,334.876007,-23.286001,117.775009,-1.563,-2.0,19.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:351 AM,38726.140625,-36474.039062,4857.290039,-1.0,101.0,2.0,335.042023,-22.737001,115.491005,-1.567,5.0,-23.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:444 AM,38724.058594,-36463.417969,4857.149902,-1.0,101.0,2.0,335.189026,-21.933001,111.694008,-1.66,8.0,-38.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:550 AM,38721.800781,-36451.871094,4856.97998,-1.0,101.0,2.0,335.355011,-20.867001,106.517006,-1.505,11.0,-52.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:649 AM,38719.828125,-36441.710938,4856.830078,-1.0,101.0,2.0,335.506012,-19.843,101.463005,-1.553,10.0,-51.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:750 AM,38717.878906,-36431.75,4856.689941,-1.0,101.0,2.0,335.64801,-18.741001,96.314003,-1.332,11.0,-51.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:846 AM,38716.148438,-36422.757812,4856.549805,-1.0,101.0,2.0,335.787018,-17.781,91.548004,-1.334,10.0,-48.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:56:946 AM,38714.417969,-36413.910156,4856.409668,-1.0,101.0,2.0,335.927002,-16.857,86.822006,-1.639,9.0,-47.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:52 AM,38712.75,-36405.238281,4856.279785,-1.0,101.0,2.0,336.058014,-15.948001,82.219002,-1.094,9.0,-46.0,5.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:150 AM,38711.199219,-36397.21875,4856.159668,-1.0,101.0,2.0,336.172028,-15.109001,77.995003,-0.92,8.0,-42.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:250 AM,38709.71875,-36389.570312,4856.060059,-1.0,101.0,2.0,336.280029,-14.347001,74.043007,-1.159,8.0,-40.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:357 AM,38708.257812,-36381.929688,4855.939941,-1.0,101.0,2.0,336.39801,-13.595,70.165001,-1.14,8.0,-39.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:445 AM,38707.089844,-36375.890625,4855.839844,-1.0,101.0,2.0,336.498016,-13.025001,67.139,-1.172,6.0,-30.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:547 AM,38705.808594,-36369.257812,4855.739746,-1.0,101.0,2.0,336.59201,-12.359,63.872002,-0.928,7.0,-33.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:652 AM,38704.578125,-36362.800781,4855.639648,-1.0,101.0,2.0,336.692017,-11.749001,60.743004,-0.95,6.0,-31.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:751 AM,38703.429688,-36356.828125,4855.549805,-1.0,101.0,2.0,336.78302,-11.188001,57.910004,-0.931,6.0,-28.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:57:856 AM,38702.289062,-36350.917969,4855.459961,-1.0,101.0,2.0,336.878021,-10.663,55.148003,-0.94,5.0,-28.0,0.0,-0.02,0.0,0.0,false
