,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:14:55:628 AM,37938.277344,-49443.308594,4894.870117,-4.0,-1.0,2.0,127.806007,486.860016,-10.438001,-23.314001,299.0,-14.0,-19.0,-0.01,0.83,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:679 AM,37963.289062,-49443.859375,4893.659668,-4.0,-1.0,2.0,129.017014,501.380035,-11.214001,-25.596001,290.0,-16.0,-46.0,-0.01,0.82,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:729 AM,37989.179688,-49444.449219,4892.370117,-4.0,-1.0,2.0,130.306,515.891052,-11.596001,-25.307001,290.0,-8.0,6.0,-0.01,0.8,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:780 AM,38015.46875,-49445.050781,4891.109863,-4.0,-1.0,2.0,131.565002,529.414001,-11.851001,-25.283001,270.0,-5.0,0.0,-0.01,0.78,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:833 AM,38043.898438,-49445.6875,4889.699707,-4.0,-1.0,2.0,132.973999,543.094055,-12.773001,-28.329,274.0,-18.0,-61.0,-0.01,0.76,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:883 AM,38071.5,-49446.339844,4888.279785,-3.0,-1.0,2.0,134.393005,555.247009,-13.087001,-28.209002,243.0,-6.0,2.0,-0.01,0.73,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:932 AM,38099.757812,-49447.007812,4886.929688,-3.0,-1.0,2.0,135.746002,566.567017,-13.269001,-26.875002,226.0,-4.0,27.0,-0.01,0.69,0.0,0.0,1.0,true
Jun 6 2024 9:14:55:986 AM,38130.058594,-49447.730469,4885.549805,-3.0,-1.0,2.0,137.124008,577.372009,-13.714001,-26.354002,216.0,-9.0,10.0,-0.01,0.62,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:36 AM,38159.769531,-49448.457031,4884.239746,-3.0,-1.0,2.0,138.439011,586.389038,-14.276001,-26.117001,180.0,-11.0,5.0,-0.01,0.52,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:86 AM,38188.609375,-49449.179688,4882.989746,-3.0,-1.0,2.0,139.689011,593.245056,-14.846001,-25.972002,137.0,-11.0,3.0,-0.01,0.38,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:135 AM,38217.898438,-49449.929688,4881.72998,-3.0,-1.0,2.0,140.945007,597.656006,-15.369,-25.972002,88.0,-10.0,0.0,-0.01,0.18,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:190 AM,38251.039062,-49450.789062,4880.219727,-3.0,-1.0,2.0,142.457001,598.58905,-15.739,-27.733002,19.0,-7.0,-35.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:227 AM,38273.347656,-49451.378906,4879.25,-3.0,-1.0,2.0,143.424011,596.251038,-15.398001,-26.132002,-47.0,7.0,32.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:279 AM,38304.210938,-49452.1875,4877.97998,-2.0,-2.0,2.0,144.696014,590.092041,-15.349001,-24.724001,-123.0,1.0,28.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:330 AM,38333.679688,-49452.980469,4876.810059,-2.0,-2.0,2.0,145.867004,581.640015,-15.523001,-23.595001,-169.0,-3.0,23.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:382 AM,38363.699219,-49453.808594,4875.659668,-2.0,-2.0,2.0,147.016006,570.968018,-15.773001,-22.223001,-213.0,-5.0,27.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:431 AM,38391.25,-49454.597656,4874.639648,-2.0,-2.0,2.0,148.040009,559.706055,-15.951001,-21.318001,-225.0,-4.0,18.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:478 AM,38417.460938,-49455.367188,4873.669922,-2.0,-2.0,2.0,149.002014,547.920044,-16.107,-20.608002,-236.0,-3.0,14.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:527 AM,38443.960938,-49456.167969,4872.719727,-2.0,-2.0,2.0,149.959,535.085022,-16.236,-19.741001,-257.0,-3.0,17.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:583 AM,38473.359375,-49457.089844,4871.669922,-1.0,-2.0,2.0,151.003006,519.978027,-16.302,-18.983002,-302.0,-1.0,15.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:634 AM,38499.007812,-49457.917969,4870.759766,-1.0,-2.0,2.0,151.91301,506.165039,-16.329,-18.417002,-276.0,-1.0,11.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:684 AM,38524.429688,-49458.757812,4869.859863,-1.0,-2.0,2.0,152.818008,491.893036,-16.259001,-18.113001,-285.0,1.0,6.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:734 AM,38547.789062,-49459.550781,4869.040039,-1.0,-2.0,2.0,153.634003,478.423035,-16.119001,-16.880001,-269.0,3.0,25.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:784 AM,38571.347656,-49460.359375,4868.239746,-1.0,-2.0,2.0,154.439011,464.513031,-15.994,-16.025002,-278.0,3.0,17.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:835 AM,38595.167969,-49461.207031,4867.439941,-1.0,-2.0,2.0,155.242004,450.171021,-15.858001,-15.171,-287.0,3.0,17.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:885 AM,38616.488281,-49461.980469,4866.739746,-1.0,-2.0,2.0,155.938004,437.108032,-15.735001,-14.363001,-261.0,2.0,16.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:934 AM,38637.789062,-49462.757812,4866.049805,-1.0,-2.0,2.0,156.623001,423.892029,-15.571001,-13.811001,-264.0,3.0,11.0,-0.01,0.0,0.0,0.0,1.0,true
Jun 6 2024 9:14:56:984 AM,38658.910156,-49463.558594,4865.379883,-1.0,-2.0,2.0,157.298004,410.666016,-15.388,-13.265,-265.0,4.0,11.0,-0.01,0.0,0.0,0.02,1.0,true
Jun 6 2024 9:14:57:36 AM,38679.679688,-49464.347656,4864.719727,-1.0,-2.0,2.0,157.959015,397.540009,-15.183001,-12.691001,-263.0,4.0,11.0,-0.01,0.0,0.0,0.06,1.0,true
Jun 6 2024 9:14:57:85 AM,38698.820312,-49465.097656,4864.129883,-1.0,-2.0,2.0,158.55101,385.473022,-14.995001,-11.89,-241.0,4.0,16.0,-0.01,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:14:57:136 AM,38717.847656,-49465.859375,4863.549805,-1.0,-2.0,2.0,159.130005,373.615021,-14.769001,-11.346001,-237.0,5.0,11.0,-0.01,0.0,0.0,0.33,1.0,true
Jun 6 2024 9:14:57:185 AM,38735.988281,-49466.589844,4863.0,-1.0,-2.0,2.0,159.674011,362.443024,-14.558001,-10.861,-223.0,4.0,10.0,-0.01,0.0,0.0,0.44,1.0,true
Jun 6 2024 9:14:57:235 AM,38753.847656,-49467.320312,4862.469727,-1.0,-2.0,2.0,160.209015,351.542023,-14.342001,-10.551001,-218.0,4.0,6.0,-0.01,0.0,0.0,0.46,1.0,true
Jun 6 2024 9:14:57:285 AM,38770.789062,-49468.019531,4861.959961,-1.0,-2.0,2.0,160.714005,341.27301,-14.136001,-10.236,-205.0,4.0,6.0,-0.01,0.0,0.0,0.41,1.0,true
Jun 6 2024 9:14:57:337 AM,38788.117188,-49468.757812,4861.449707,-1.0,-2.0,2.0,161.224014,330.858002,-14.019001,-9.688001,-208.0,2.0,11.0,-0.01,0.0,0.0,0.36,1.0,true
Jun 6 2024 9:14:57:377 AM,38801.578125,-49469.339844,4861.069824,-1.0,-2.0,2.0,161.604004,322.835022,-13.849001,-8.875,-160.0,3.0,16.0,-0.01,0.0,0.0,0.35,1.0,true
Jun 6 2024 9:14:57:430 AM,38818.269531,-49470.078125,4860.620117,-1.0,-2.0,2.0,162.053009,312.900024,-13.645,-8.338,-199.0,4.0,11.0,-0.01,0.0,0.0,0.34,1.0,true
Jun 6 2024 9:14:57:480 AM,38833.558594,-49470.757812,4860.219727,-1.0,-3.0,2.0,162.45401,303.820007,-13.449,-8.045,-182.0,4.0,6.0,-0.01,0.0,0.0,0.35,1.0,true
Jun 6 2024 9:14:57:526 AM,38847.378906,-49471.378906,4859.859863,-1.0,-3.0,2.0,162.814011,295.626007,-13.267,-8.015,-164.0,4.0,1.0,-0.01,0.0,0.0,0.36,1.0,true
Jun 6 2024 9:14:57:588 AM,38864.910156,-49472.1875,4859.409668,-1.0,-3.0,2.0,163.264008,285.210022,-13.026001,-7.316,-208.0,5.0,14.0,-0.01,0.0,0.0,0.36,1.0,true
Jun 6 2024 9:14:57:639 AM,38879.289062,-49472.847656,4859.049805,-1.0,-3.0,2.0,163.626007,276.640015,-12.781,-7.09,-171.0,5.0,5.0,-0.01,0.0,0.0,0.36,1.0,true
Jun 6 2024 9:14:57:688 AM,38892.679688,-49473.488281,4858.719727,-1.0,-3.0,2.0,163.95401,268.692017,-12.562,-6.435,-159.0,4.0,13.0,-0.01,0.0,0.0,0.35,1.0,true
Jun 6 2024 9:14:57:736 AM,38905.679688,-49474.109375,4858.409668,-1.0,-3.0,2.0,164.268005,260.999023,-12.345,-6.272,-154.0,4.0,3.0,-0.01,0.0,0.0,0.33,1.0,true
Jun 6 2024 9:14:57:776 AM,38915.878906,-49474.597656,4858.159668,-1.0,-3.0,2.0,164.518005,254.979019,-12.161,-6.173,-120.0,4.0,2.0,-0.01,0.0,0.0,0.3,1.0,true
Jun 6 2024 9:14:57:828 AM,38928.597656,-49475.21875,4857.850098,-1.0,-3.0,2.0,164.825012,247.499008,-11.948001,-5.954,-150.0,4.0,4.0,-0.01,0.0,0.0,0.27,1.0,true
Jun 6 2024 9:14:57:890 AM,38943.488281,-49475.949219,4857.489746,-1.0,-3.0,2.0,165.183014,238.765015,-11.678,-5.847,-175.0,5.0,2.0,-0.01,0.0,0.0,0.26,1.0,true
Jun 6 2024 9:14:57:939 AM,38955.058594,-49476.527344,4857.219727,-1.0,-3.0,2.0,165.461014,232.009018,-11.472,-5.6,-135.0,4.0,5.0,-0.01,0.0,0.0,0.25,1.0,true
Jun 6 2024 9:14:57:977 AM,38964.0,-49476.96875,4857.0,-1.0,-3.0,2.0,165.678009,226.787018,-11.305,-5.477,-104.0,3.0,2.0,-0.01,0.0,0.0,0.23,1.0,true
Jun 6 2024 9:14:58:30 AM,38975.640625,-49477.558594,4856.719727,-1.0,-3.0,2.0,165.956009,220.012009,-11.078,-5.127,-136.0,5.0,7.0,-0.01,0.0,0.0,0.21,1.0,true
Jun 6 2024 9:14:58:79 AM,38986.4375,-49478.117188,4856.469727,-1.0,-3.0,2.0,166.208008,213.754013,-10.872001,-4.918,-125.0,4.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:130 AM,38996.96875,-49478.660156,4856.219727,-1.0,-3.0,2.0,166.45401,207.674011,-10.662001,-4.786,-122.0,4.0,3.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:181 AM,39007.4375,-49479.207031,4855.97998,-1.0,-3.0,2.0,166.701004,201.657013,-10.440001,-4.63,-120.0,4.0,3.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:232 AM,39017.507812,-49479.738281,4855.739746,-1.0,-3.0,2.0,166.937012,195.896011,-10.231001,-4.532,-115.0,4.0,2.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:283 AM,39027.359375,-49480.269531,4855.509766,-1.0,-3.0,2.0,167.170013,190.278015,-10.009001,-4.755,-112.0,4.0,-4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:338 AM,39037.269531,-49480.789062,4855.27002,-1.0,-3.0,2.0,167.406006,184.618011,-9.779,-4.646,-113.0,5.0,2.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:389 AM,39046.617188,-49481.300781,4855.060059,-1.0,-3.0,2.0,167.617004,179.178009,-9.804001,-4.034,-109.0,-1.0,12.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:437 AM,39055.339844,-49481.789062,4854.879883,-1.0,-3.0,2.0,167.793015,174.105011,-9.576,-3.391,-101.0,5.0,13.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:487 AM,39063.679688,-49482.257812,4854.72998,-1.0,-3.0,2.0,167.952011,169.267014,-9.352,-3.235,-97.0,4.0,3.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:535 AM,39071.878906,-49482.71875,4854.569824,-1.0,-3.0,2.0,168.105011,164.528015,-9.133,-3.05,-95.0,4.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:586 AM,39079.929688,-49483.167969,4854.419922,-1.0,-3.0,2.0,168.253006,159.900009,-8.911,-2.849,-93.0,4.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:636 AM,39087.96875,-49483.617188,4854.27002,-1.0,-3.0,2.0,168.402008,155.296005,-8.688001,-2.804,-92.0,4.0,1.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:687 AM,39095.769531,-49484.070312,4854.129883,-1.0,-3.0,2.0,168.546005,150.851013,-8.474,-2.587,-89.0,4.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:726 AM,39101.539062,-49484.398438,4854.029785,-1.0,-3.0,2.0,168.652008,147.577011,-8.311001,-2.837,-65.0,3.0,-5.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:787 AM,39110.367188,-49484.898438,4853.870117,-1.0,-3.0,2.0,168.812012,142.587006,-8.083,-2.641,-100.0,5.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:839 AM,39117.507812,-49485.308594,4853.72998,-1.0,-3.0,2.0,168.943008,138.57901,-7.883,-2.507,-80.0,4.0,3.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:888 AM,39124.320312,-49485.699219,4853.609863,-1.0,-3.0,2.0,169.069016,134.768005,-7.694,-2.474,-76.0,4.0,1.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:934 AM,39130.277344,-49486.050781,4853.47998,-1.0,-3.0,2.0,169.193008,131.451004,-7.502,-2.758,-66.0,4.0,-6.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:58:981 AM,39136.519531,-49486.410156,4853.379883,-1.0,-3.0,2.0,169.300003,128.005005,-7.34,-2.3,-69.0,3.0,9.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:32 AM,39142.917969,-49486.777344,4853.259766,-1.0,-3.0,2.0,169.418015,124.470009,-7.178,-2.19,-71.0,3.0,2.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:82 AM,39148.96875,-49487.140625,4853.149902,-1.0,-3.0,2.0,169.526001,121.129005,-7.012001,-2.155,-67.0,3.0,1.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:135 AM,39155.238281,-49487.507812,4853.040039,-1.0,-3.0,2.0,169.642014,117.688004,-6.817,-2.19,-69.0,4.0,-1.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:186 AM,39161.070312,-49487.847656,4852.929688,-1.0,-3.0,2.0,169.746002,114.513008,-6.663,-1.97,-64.0,3.0,4.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:236 AM,39166.71875,-49488.1875,4852.830078,-1.0,-3.0,2.0,169.847015,111.449005,-6.499,-2.009,-61.0,3.0,-1.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:285 AM,39172.097656,-49488.507812,4852.739746,-1.0,-3.0,2.0,169.942001,108.552002,-6.345,-1.846,-58.0,3.0,3.0,-0.01,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:14:59:336 AM,39177.570312,-49488.828125,4852.639648,-1.0,-3.0,2.0,170.041016,105.628006,-6.179,-1.82,-58.0,3.0,1.0,-0.01,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:14:59:387 AM,39182.898438,-49489.140625,4852.540039,-1.0,-3.0,2.0,170.139008,102.792007,-6.024,-1.889,-57.0,3.0,-1.0,-0.01,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:14:59:435 AM,39187.820312,-49489.4375,4852.449707,-1.0,-3.0,2.0,170.225006,100.193008,-5.899,-1.765,-52.0,2.0,2.0,-0.01,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:14:59:487 AM,39192.910156,-49489.738281,4852.359863,-1.0,-3.0,2.0,170.321014,97.518005,-5.737,-2.011,-53.0,3.0,-5.0,-0.01,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:14:59:533 AM,39197.289062,-49490.0,4852.259766,-1.0,-3.0,2.0,170.414001,95.240005,-5.594,-1.843,-46.0,3.0,3.0,-0.01,0.0,0.0,0.18,1.0,true
Jun 6 2024 9:14:59:587 AM,39202.347656,-49490.300781,4852.169922,-1.0,-3.0,2.0,170.502014,92.625008,-5.471,-1.492,-52.0,2.0,7.0,-0.01,0.0,0.0,0.18,1.0,true
Jun 6 2024 9:14:59:636 AM,39206.808594,-49490.558594,4852.100098,-1.0,-3.0,2.0,170.576004,90.333008,-5.357,-1.46,-46.0,2.0,1.0,-0.01,0.0,0.0,0.16,1.0,true
Jun 6 2024 9:14:59:685 AM,39211.257812,-49490.828125,4852.029785,-1.0,-3.0,2.0,170.651001,88.066002,-5.218,-1.53,-45.0,3.0,-1.0,-0.01,0.0,0.0,0.13,1.0,true
Jun 6 2024 9:14:59:735 AM,39215.46875,-49491.078125,4851.949707,-1.0,-3.0,2.0,170.725006,85.933006,-5.105,-1.458,-43.0,2.0,1.0,-0.01,0.0,0.0,0.11,1.0,true
Jun 6 2024 9:14:59:783 AM,39219.578125,-49491.328125,4851.879883,-1.0,-3.0,2.0,170.798004,83.835007,-5.004,-1.515,-42.0,2.0,-1.0,-0.01,0.0,0.0,0.09,1.0,true
Jun 6 2024 9:14:59:834 AM,39223.839844,-49491.589844,4851.799805,-1.0,-3.0,2.0,170.875015,81.654007,-4.876,-1.409,-44.0,3.0,2.0,-0.01,0.0,0.0,0.08,1.0,true
Jun 6 2024 9:14:59:887 AM,39228.027344,-49491.839844,4851.72998,-1.0,-3.0,2.0,170.950012,79.527,-4.747,-1.547,-43.0,3.0,-3.0,-0.01,0.0,0.0,0.07,1.0,true
Jun 6 2024 9:14:59:936 AM,39231.9375,-49492.078125,4851.659668,-1.0,-3.0,2.0,171.014008,77.569,-4.636,-1.214,-39.0,2.0,7.0,-0.01,0.0,0.0,0.05,1.0,true
Jun 6 2024 9:14:59:986 AM,39235.699219,-49492.300781,4851.600098,-1.0,-4.0,2.0,171.076004,75.691002,-4.533,-1.234,-38.0,2.0,0.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:27 AM,39238.738281,-49492.488281,4851.540039,-1.0,-4.0,2.0,171.13501,74.179001,-4.407,-1.705,-30.0,3.0,-9.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:81 AM,39242.757812,-49492.730469,4851.469727,-1.0,-4.0,2.0,171.206009,72.214005,-4.316,-1.246,-39.0,2.0,9.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:134 AM,39246.429688,-49492.949219,4851.409668,-1.0,-4.0,2.0,171.264008,70.432007,-4.217,-1.081,-36.0,2.0,3.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:178 AM,39249.550781,-49493.140625,4851.350098,-1.0,-4.0,2.0,171.328003,68.924004,-4.078,-1.444,-30.0,3.0,-7.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:231 AM,39253.109375,-49493.347656,4851.299805,-1.0,-4.0,2.0,171.375015,67.221001,-4.009,-1.495,-34.0,1.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:285 AM,39256.6875,-49493.558594,4851.239746,-1.0,-4.0,2.0,171.438004,65.533005,-3.923,-1.274,-34.0,2.0,4.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:335 AM,39259.890625,-49493.757812,4851.189941,-1.0,-4.0,2.0,171.488007,64.036003,-3.835,-1.072,-30.0,2.0,4.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:387 AM,39263.25,-49493.957031,4851.129883,-1.0,-4.0,2.0,171.545013,62.482002,-3.746,-0.985,-31.0,2.0,2.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:436 AM,39266.269531,-49494.148438,4851.080078,-1.0,-4.0,2.0,171.593002,61.091003,-3.664,-0.958,-28.0,2.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:487 AM,39269.367188,-49494.328125,4851.029785,-1.0,-4.0,2.0,171.646011,59.685001,-3.576,-0.933,-28.0,2.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:527 AM,39271.699219,-49494.46875,4850.989746,-1.0,-4.0,2.0,171.687012,58.631004,-3.505,-1.114,-21.0,1.0,-4.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:576 AM,39274.527344,-49494.640625,4850.939941,-1.0,-4.0,2.0,171.73201,57.372002,-3.45,-0.94,-25.0,1.0,3.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:630 AM,39277.527344,-49494.820312,4850.889648,-1.0,-4.0,2.0,171.787003,56.050003,-3.355,-0.969,-26.0,2.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:683 AM,39280.480469,-49495.0,4850.850098,-1.0,-4.0,2.0,171.827011,54.764004,-3.312,-0.762,-26.0,1.0,4.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:730 AM,39283.050781,-49495.160156,4850.810059,-1.0,-4.0,2.0,171.87001,53.655003,-3.229,-0.908,-22.0,2.0,-3.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:781 AM,39285.71875,-49495.328125,4850.759766,-1.0,-4.0,2.0,171.918015,52.521004,-3.153,-0.832,-23.0,2.0,2.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:831 AM,39288.320312,-49495.480469,4850.709961,-1.0,-4.0,2.0,171.965012,51.422001,-3.085,-0.955,-22.0,1.0,-2.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:881 AM,39290.808594,-49495.628906,4850.669922,-1.0,-4.0,2.0,172.007004,50.387001,-3.031,-0.843,-21.0,1.0,2.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:930 AM,39293.300781,-49495.789062,4850.629883,-1.0,-4.0,2.0,172.05101,49.363003,-2.958,-0.902,-20.0,1.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:00:982 AM,39295.828125,-49495.9375,4850.580078,-1.0,-4.0,2.0,172.097015,48.337002,-2.878,-0.952,-21.0,2.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:34 AM,39298.300781,-49496.089844,4850.540039,-1.0,-4.0,2.0,172.140015,47.350002,-2.826,-0.74,-20.0,1.0,4.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:85 AM,39300.640625,-49496.230469,4850.5,-1.0,-4.0,2.0,172.178009,46.429001,-2.777,-0.667,-18.0,1.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:132 AM,39302.867188,-49496.359375,4850.459961,-1.0,-4.0,2.0,172.213013,45.557003,-2.73,-0.729,-17.0,1.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:182 AM,39305.097656,-49496.488281,4850.429688,-1.0,-4.0,2.0,172.251007,44.699001,-2.66,-0.664,-17.0,1.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:235 AM,39307.46875,-49496.640625,4850.379883,-1.0,-4.0,2.0,172.296005,43.796001,-2.601,-0.719,-18.0,1.0,-1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:279 AM,39309.359375,-49496.75,4850.339844,-1.0,-4.0,2.0,172.335007,43.091003,-2.554,-0.665,-14.0,1.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:336 AM,39311.789062,-49496.898438,4850.310059,-1.0,-4.0,2.0,172.366013,42.190002,-2.52,-0.63,-18.0,1.0,1.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:390 AM,39313.988281,-49497.027344,4850.27002,-1.0,-4.0,2.0,172.407013,41.387001,-2.441,-0.903,-16.0,2.0,-5.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:428 AM,39315.589844,-49497.128906,4850.239746,-1.0,-4.0,2.0,172.434006,40.816002,-2.41,-0.574,-11.0,1.0,7.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:480 AM,39317.6875,-49497.25,4850.209961,-1.0,-4.0,2.0,172.46701,40.073002,-2.375,-0.587,-15.0,1.0,0.0,-0.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:15:01:532 AM,39319.699219,-49497.378906,4850.179688,-1.0,-4.0,2.0,172.500015,39.368,-2.333,-0.759,-14.0,1.0,-3.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:581 AM,39321.667969,-49497.488281,4850.149902,-1.0,-4.0,2.0,172.531006,38.695004,-2.288,-0.592,-13.0,1.0,3.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:632 AM,39323.597656,-49497.597656,4850.120117,-1.0,-4.0,2.0,172.562012,38.044003,-2.247,-0.595,-13.0,1.0,0.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:684 AM,39325.570312,-49497.71875,4850.080078,-1.0,-4.0,2.0,172.597015,37.391003,-2.191,-0.729,-13.0,1.0,-3.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:738 AM,39327.527344,-49497.828125,4850.040039,-1.0,-4.0,2.0,172.633011,36.753002,-2.142,-0.766,-13.0,1.0,-1.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:777 AM,39328.96875,-49497.917969,4850.02002,-1.0,-4.0,2.0,172.659012,36.291,-2.136,-0.554,-9.0,0.0,4.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:830 AM,39330.847656,-49498.019531,4849.989746,-1.0,-4.0,2.0,172.69101,35.670002,-2.079,-0.623,-12.0,1.0,-1.0,-0.01,0.0,0.0,1.0,1.0,true
Jun 6 2024 9:15:01:880 AM,39332.648438,-49498.128906,4849.959961,-1.0,-4.0,2.0,172.71701,35.068001,-2.049,-0.523,-12.0,1.0,2.0,-0.01,0.0,0.0,1.0,1.0,true
