,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:24:56:780 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.752014,0.053,-0.12,0.056,1.0,-2.0,1.0,1.03,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:833 AM,37870.179688,-48579.75,4830.609863,-10.0,-113.0,8.0,387.753021,0.078,-0.047,-0.087,1.0,1.0,-3.0,1.02,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:890 AM,37870.179688,-48579.738281,4830.600098,-10.0,-113.0,8.0,387.759033,0.039,-0.099,0.022,-1.0,-1.0,2.0,1.02,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:933 AM,37870.179688,-48579.738281,4830.600098,-10.0,-113.0,7.0,387.76001,0.031,-0.078,-0.045,0.0,0.0,-1.0,1.02,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:56:986 AM,37870.179688,-48579.738281,4830.600098,-10.0,-113.0,7.0,387.761017,0.129,-0.081,0.068,2.0,0.0,2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:39 AM,37870.179688,-48579.738281,4830.600098,-10.0,-113.0,7.0,387.761017,0.02,-0.071,-0.032,-2.0,0.0,-2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:80 AM,37870.179688,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.762024,0.017,-0.053,-0.001,0.0,0.0,1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:135 AM,37870.179688,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.765015,0.034,-0.061,0.097,0.0,0.0,2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:190 AM,37870.1875,-48579.738281,4830.600098,-10.0,-113.0,7.0,387.771027,-0.042,-0.089,0.13,-2.0,-1.0,1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:231 AM,37870.1875,-48579.738281,4830.600098,-10.0,-113.0,7.0,387.772003,-0.023,-0.062,0.051,0.0,1.0,-2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:284 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.77301,-0.011,-0.037,-0.018,0.0,1.0,-1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:337 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.775024,0.011,-0.042,0.063,0.0,0.0,2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:391 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.775024,-0.021,-0.025,-0.005,-1.0,0.0,-1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:433 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.775024,-0.044,-0.006,-0.05,0.0,0.0,-1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:486 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.777008,-0.027,-0.009,-0.007,0.0,0.0,1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:540 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.778015,-0.05,-0.014,-0.007,0.0,0.0,0.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:580 AM,37870.1875,-48579.738281,4830.609863,-10.0,-113.0,7.0,387.779022,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:634 AM,37870.1875,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.784027,-0.05,-0.027,0.082,-1.0,-1.0,2.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:687 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.789032,-0.009,-0.073,0.072,1.0,-1.0,0.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:740 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.792023,0.003,-0.036,0.007,0.0,1.0,-1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:780 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.792023,-0.034,-0.035,-0.005,-1.0,0.0,0.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:834 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.792023,-0.019,-0.024,-0.021,0.0,0.0,0.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:879 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.79303,-0.043,-0.012,-0.066,0.0,0.0,-1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:938 AM,37870.199219,-48579.730469,4830.600098,-10.0,-113.0,7.0,387.799011,0.065,-0.041,-0.032,2.0,-1.0,1.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:57:989 AM,37870.199219,-48579.71875,4830.589844,-10.0,-113.0,7.0,387.802032,0.24,-0.112,-0.485,4.0,-1.0,-9.0,1.01,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:30 AM,37870.199219,-48579.71875,4830.589844,-10.0,-113.0,7.0,387.802032,0.039,-0.11,0.019,-4.0,0.0,10.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:85 AM,37870.199219,-48579.71875,4830.589844,-10.0,-113.0,7.0,387.803009,-0.016,-0.052,-0.031,-1.0,1.0,-1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:141 AM,37870.199219,-48579.71875,4830.589844,-10.0,-113.0,7.0,387.804016,-0.041,0.028,-0.088,0.0,2.0,-1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:181 AM,37870.199219,-48579.71875,4830.589844,-10.0,-113.0,7.0,387.810028,-0.089,-0.017,-0.11,-1.0,-1.0,0.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:241 AM,37870.199219,-48579.71875,4830.580078,-10.0,-113.0,7.0,387.813019,-0.054,-0.043,-0.041,1.0,-1.0,1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:283 AM,37870.199219,-48579.71875,4830.580078,-10.0,-113.0,7.0,387.81601,0.001,-0.058,0.07,1.0,0.0,2.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:340 AM,37870.199219,-48579.71875,4830.580078,-10.0,-113.0,7.0,387.822021,0.27,-0.139,-0.513,5.0,-2.0,-12.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:381 AM,37870.199219,-48579.71875,4830.569824,-10.0,-113.0,7.0,387.831024,0.245,0.012,-0.677,0.0,3.0,-3.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:434 AM,37870.199219,-48579.707031,4830.569824,-10.0,-113.0,7.0,387.832031,0.017,-0.036,-0.037,-5.0,-1.0,13.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:491 AM,37870.199219,-48579.707031,4830.569824,-10.0,-113.0,7.0,387.834015,0.028,-0.019,-0.036,0.0,0.0,0.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:533 AM,37870.199219,-48579.707031,4830.580078,-10.0,-113.0,7.0,387.83902,0.006,-0.029,0.124,0.0,0.0,3.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:589 AM,37870.199219,-48579.707031,4830.560059,-10.0,-113.0,7.0,387.851013,0.222,-0.035,-0.499,4.0,0.0,-12.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:633 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.851013,0.08,-0.056,-0.159,-3.0,0.0,7.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:687 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.855011,-0.07,-0.061,0.16,-3.0,0.0,6.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:729 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.855011,0.095,-0.056,-0.092,3.0,0.0,-5.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:783 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.858032,-0.052,-0.082,0.059,-3.0,-1.0,3.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:836 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.863007,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:879 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.864014,0.112,-0.086,-0.037,2.0,-2.0,-1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:930 AM,37870.199219,-48579.699219,4830.560059,-10.0,-113.0,7.0,387.868011,0.0,-0.055,0.113,-2.0,1.0,3.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:58:989 AM,37870.199219,-48579.699219,4830.549805,-10.0,-113.0,7.0,387.882019,0.016,-0.025,-0.179,0.0,1.0,-6.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:31 AM,37870.1875,-48579.6875,4830.549805,-10.0,-113.0,7.0,387.882019,0.016,-0.042,-0.01,0.0,0.0,3.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:87 AM,37870.1875,-48579.6875,4830.549805,-10.0,-113.0,7.0,387.883026,0.004,-0.04,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:130 AM,37870.1875,-48579.6875,4830.549805,-10.0,-113.0,7.0,387.884033,-0.036,-0.03,0.132,-1.0,0.0,2.0,0.99,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:184 AM,37870.199219,-48579.6875,4830.540039,-10.0,-113.0,7.0,387.893005,0.242,-0.047,-0.525,6.0,0.0,-13.0,0.99,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:244 AM,37870.199219,-48579.6875,4830.540039,-10.0,-113.0,7.0,387.897003,-0.008,0.022,-0.114,-5.0,1.0,8.0,0.99,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:280 AM,37870.199219,-48579.6875,4830.540039,-10.0,-113.0,7.0,387.901031,-0.056,-0.019,0.18,-1.0,-1.0,6.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:342 AM,37870.1875,-48579.679688,4830.529785,-10.0,-113.0,7.0,387.913025,0.111,-0.05,-0.189,3.0,-1.0,-7.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:381 AM,37870.1875,-48579.679688,4830.529785,-10.0,-113.0,7.0,387.915009,0.034,-0.079,0.086,-2.0,-1.0,5.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:434 AM,37870.199219,-48579.679688,4830.52002,-10.0,-113.0,7.0,387.919006,0.021,-0.115,0.052,0.0,-1.0,-1.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:493 AM,37870.199219,-48579.679688,4830.509766,-10.0,-113.0,7.0,387.933014,0.188,0.161,-1.009,3.0,6.0,-21.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:535 AM,37870.199219,-48579.667969,4830.509766,-10.0,-113.0,7.0,387.934021,0.213,-0.062,-0.47,1.0,-4.0,11.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:580 AM,37870.199219,-48579.667969,4830.52002,-10.0,-113.0,7.0,387.938019,-0.053,-0.02,0.006,-5.0,1.0,10.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:634 AM,37870.199219,-48579.667969,4830.509766,-10.0,-113.0,7.0,387.94101,-0.036,-0.104,0.026,0.0,-2.0,0.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:681 AM,37870.199219,-48579.667969,4830.509766,-10.0,-113.0,7.0,387.944031,0.0,0.0,0.0,1.0,2.0,-1.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:731 AM,37870.199219,-48579.667969,4830.509766,-10.0,-113.0,7.0,387.949005,0.098,-0.029,-0.257,2.0,-1.0,-5.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:787 AM,37870.199219,-48579.660156,4830.489746,-10.0,-113.0,7.0,387.96402,0.065,-0.033,-0.151,-1.0,0.0,2.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:841 AM,37870.199219,-48579.660156,4830.489746,-10.0,-113.0,7.0,387.966003,0.027,-0.055,-0.007,-1.0,0.0,3.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:882 AM,37870.199219,-48579.660156,4830.489746,-10.0,-113.0,7.0,387.968018,0.083,-0.084,-0.131,1.0,-1.0,-2.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:937 AM,37870.210938,-48579.660156,4830.489746,-10.0,-113.0,7.0,387.970032,-0.026,-0.082,0.062,-2.0,0.0,4.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:24:59:980 AM,37870.210938,-48579.660156,4830.47998,-10.0,-113.0,7.0,387.976013,0.187,-0.116,-0.58,4.0,-1.0,-13.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:35 AM,37870.199219,-48579.648438,4830.47998,-10.0,-113.0,7.0,387.978027,-0.091,0.015,0.005,-6.0,3.0,12.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:90 AM,37870.199219,-48579.648438,4830.47998,-10.0,-113.0,7.0,387.980011,0.039,-0.11,-0.005,3.0,-3.0,0.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:133 AM,37870.199219,-48579.648438,4830.47998,-10.0,-113.0,7.0,387.981018,0.026,-0.066,-0.025,0.0,1.0,0.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:186 AM,37870.199219,-48579.648438,4830.47998,-10.0,-113.0,7.0,387.983032,0.02,-0.146,0.089,0.0,-2.0,2.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:241 AM,37870.199219,-48579.648438,4830.47998,-10.0,-113.0,7.0,387.988007,-0.033,-0.036,-0.041,-1.0,2.0,-3.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:284 AM,37870.199219,-48579.648438,4830.459961,-10.0,-113.0,7.0,388.003021,0.174,0.027,-0.791,4.0,1.0,-15.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:339 AM,37870.199219,-48579.640625,4830.459961,-10.0,-113.0,7.0,388.009033,0.188,-0.075,-0.669,0.0,-2.0,2.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:384 AM,37870.199219,-48579.640625,4830.449707,-10.0,-113.0,7.0,388.015015,0.231,0.035,-0.627,1.0,2.0,1.0,0.98,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:442 AM,37870.199219,-48579.628906,4830.449707,-10.0,-113.0,7.0,388.017029,0.011,-0.032,-0.036,-4.0,-1.0,12.0,0.97,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:488 AM,37870.199219,-48579.628906,4830.449707,-10.0,-113.0,7.0,388.019012,-0.042,-0.065,0.032,-1.0,-1.0,1.0,0.96,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:530 AM,37870.199219,-48579.628906,4830.459961,-10.0,-113.0,7.0,388.02301,0.0,0.0,0.0,1.0,1.0,-1.0,0.95,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:588 AM,37870.199219,-48579.628906,4830.449707,-10.0,-113.0,7.0,388.028015,0.014,-0.03,-0.17,0.0,-1.0,-3.0,0.94,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:640 AM,37870.199219,-48579.628906,4830.439941,-10.0,-113.0,7.0,388.036011,-0.106,-0.109,0.196,-2.0,-2.0,7.0,0.94,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:692 AM,37870.199219,-48579.628906,4830.439941,-10.0,-113.0,7.0,388.038025,0.204,-0.13,-0.268,6.0,0.0,-9.0,0.93,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:744 AM,37870.199219,-48579.628906,4830.439941,-10.0,-113.0,7.0,388.038025,0.155,-0.098,-0.404,-1.0,1.0,-3.0,0.92,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:779 AM,37870.199219,-48579.628906,4830.439941,-10.0,-113.0,7.0,388.038025,0.214,-0.12,-0.352,1.0,0.0,1.0,0.92,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:839 AM,37870.199219,-48579.617188,4830.429688,-10.0,-113.0,7.0,388.049011,-0.005,-0.029,-0.018,-4.0,2.0,7.0,0.91,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:881 AM,37870.199219,-48579.617188,4830.429688,-10.0,-113.0,7.0,388.050018,0.004,-0.015,-0.017,0.0,0.0,0.0,0.91,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:935 AM,37870.199219,-48579.617188,4830.429688,-10.0,-113.0,7.0,388.052032,0.005,-0.044,0.124,0.0,-1.0,3.0,0.9,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:00:992 AM,37870.199219,-48579.617188,4830.419922,-10.0,-113.0,7.0,388.053009,0.061,-0.101,-0.041,1.0,-1.0,-3.0,0.89,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:33 AM,37870.199219,-48579.617188,4830.429688,-10.0,-113.0,7.0,388.058014,0.04,-0.082,0.009,0.0,0.0,1.0,0.88,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:88 AM,37870.199219,-48579.617188,4830.419922,-10.0,-113.0,7.0,388.065033,0.208,-0.072,-0.528,3.0,0.0,-11.0,0.86,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:129 AM,37870.199219,-48579.617188,4830.419922,-10.0,-113.0,7.0,388.067017,0.256,-0.123,-0.432,1.0,-1.0,2.0,0.85,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:184 AM,37870.199219,-48579.617188,4830.419922,-10.0,-113.0,7.0,388.070007,-0.054,-0.089,0.112,-6.0,1.0,11.0,0.83,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:237 AM,37870.199219,-48579.617188,4830.419922,-10.0,-113.0,7.0,388.074005,-0.028,-0.06,0.048,1.0,1.0,-1.0,0.81,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:280 AM,37870.199219,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.075012,-0.01,-0.135,0.191,0.0,-2.0,3.0,0.79,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:333 AM,37870.210938,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.077026,-0.026,-0.04,0.225,0.0,2.0,1.0,0.77,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:386 AM,37870.210938,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.07901,-0.048,-0.015,0.051,0.0,0.0,-3.0,0.75,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:440 AM,37870.210938,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.080017,-0.042,-0.022,-0.008,0.0,0.0,-1.0,0.73,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:483 AM,37870.210938,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.080017,0.017,-0.011,0.014,1.0,0.0,0.0,0.71,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:535 AM,37870.210938,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.081024,-0.004,-0.007,0.001,0.0,0.0,0.0,0.69,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:578 AM,37870.21875,-48579.609375,4830.419922,-10.0,-113.0,7.0,388.08902,0.212,-0.062,-0.492,4.0,-1.0,-10.0,0.67,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:634 AM,37870.21875,-48579.609375,4830.409668,-10.0,-113.0,7.0,388.094025,0.131,0.149,-0.458,-2.0,4.0,1.0,0.65,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:691 AM,37870.21875,-48579.609375,4830.409668,-10.0,-113.0,7.0,388.094025,0.011,-0.009,0.018,-2.0,-3.0,10.0,0.63,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:731 AM,37870.21875,-48579.609375,4830.409668,-10.0,-113.0,7.0,388.095032,0.006,-0.015,0.002,0.0,0.0,0.0,0.61,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:783 AM,37870.21875,-48579.597656,4830.409668,-10.0,-113.0,7.0,388.103027,0.031,-0.042,0.035,0.0,-1.0,1.0,0.59,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:836 AM,37870.21875,-48579.597656,4830.409668,-10.0,-113.0,7.0,388.103027,0.037,-0.029,-0.031,0.0,0.0,-1.0,0.57,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:881 AM,37870.21875,-48579.597656,4830.399902,-10.0,-112.0,7.0,388.105011,0.228,-0.029,-0.644,4.0,0.0,-12.0,0.55,0.0,0.0,0.01,1.0,true
Jun 6 2024 9:25:01:935 AM,37870.21875,-48579.597656,4830.399902,-10.0,-112.0,7.0,388.105011,0.087,-0.045,-0.026,-3.0,0.0,12.0,0.53,0.0,0.0,0.03,1.0,true
Jun 6 2024 9:25:01:990 AM,37870.21875,-48579.597656,4830.399902,-10.0,-112.0,7.0,388.107025,0.033,-0.042,0.055,-1.0,0.0,2.0,0.51,0.0,0.0,0.08,1.0,true
Jun 6 2024 9:25:02:32 AM,37870.21875,-48579.597656,4830.399902,-10.0,-112.0,7.0,388.109009,0.069,-0.021,0.049,1.0,0.0,0.0,0.49,0.0,0.0,0.13,1.0,true
Jun 6 2024 9:25:02:85 AM,37870.21875,-48579.597656,4830.409668,-10.0,-112.0,7.0,388.111023,0.03,-0.025,0.014,-1.0,0.0,-1.0,0.47,0.0,0.0,0.19,1.0,true
Jun 6 2024 9:25:02:136 AM,37870.21875,-48579.589844,4830.399902,-10.0,-112.0,7.0,388.117004,0.128,-0.016,0.001,2.0,0.0,0.0,0.44,0.0,0.0,0.25,1.0,true
Jun 6 2024 9:25:02:188 AM,37870.21875,-48579.589844,4830.399902,-10.0,-112.0,7.0,388.117004,0.065,-0.043,0.055,-1.0,-1.0,1.0,0.42,0.0,0.0,0.29,1.0,true
Jun 6 2024 9:25:02:229 AM,37870.21875,-48579.589844,4830.399902,-10.0,-112.0,7.0,388.119019,0.065,-0.007,-0.008,0.0,1.0,-1.0,0.4,0.0,0.0,0.31,1.0,true
Jun 6 2024 9:25:02:282 AM,37870.21875,-48579.589844,4830.399902,-10.0,-112.0,7.0,388.120026,0.046,-0.03,-0.011,0.0,0.0,0.0,0.38,0.0,0.0,0.32,1.0,true
Jun 6 2024 9:25:02:337 AM,37870.21875,-48579.589844,4830.409668,-10.0,-112.0,7.0,388.122009,0.058,-0.027,-0.025,0.0,0.0,0.0,0.35,0.0,0.0,0.33,1.0,true
Jun 6 2024 9:25:02:390 AM,37870.21875,-48579.589844,4830.409668,-10.0,-112.0,7.0,388.123016,0.035,-0.021,-0.031,0.0,0.0,0.0,0.33,0.0,0.0,0.36,1.0,true
Jun 6 2024 9:25:02:430 AM,37870.230469,-48579.589844,4830.399902,-10.0,-112.0,7.0,388.126007,0.065,-0.042,0.059,1.0,0.0,2.0,0.31,0.0,0.0,0.38,1.0,true
Jun 6 2024 9:25:02:484 AM,37870.230469,-48579.589844,4830.409668,-10.0,-112.0,7.0,388.128021,0.036,-0.054,0.203,-1.0,0.0,3.0,0.29,0.0,0.0,0.4,1.0,true
Jun 6 2024 9:25:02:536 AM,37870.230469,-48579.578125,4830.409668,-10.0,-112.0,7.0,388.13501,0.085,-0.04,0.019,1.0,0.0,-4.0,0.26,0.0,0.0,0.42,1.0,true
Jun 6 2024 9:25:02:593 AM,37870.230469,-48579.578125,4830.409668,-10.0,-112.0,7.0,388.140015,0.127,-0.025,-0.098,1.0,0.0,-2.0,0.24,0.0,0.0,0.42,1.0,true
Jun 6 2024 9:25:02:635 AM,37870.230469,-48579.578125,4830.409668,-10.0,-112.0,7.0,388.146027,0.0,0.0,0.0,-3.0,1.0,2.0,0.22,0.0,0.0,0.42,1.0,true
Jun 6 2024 9:25:02:695 AM,37870.238281,-48579.578125,4830.409668,-10.0,-112.0,7.0,388.146027,0.147,-0.058,-0.065,3.0,-1.0,-1.0,0.19,0.0,0.0,0.43,1.0,true
Jun 6 2024 9:25:02:734 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.147034,0.057,-0.037,0.018,-2.0,0.0,2.0,0.17,0.0,0.0,0.44,1.0,true
Jun 6 2024 9:25:02:792 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.150024,-0.074,-0.026,0.033,-3.0,0.0,0.0,0.14,0.0,0.0,0.47,1.0,true
Jun 6 2024 9:25:02:834 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.150024,0.013,-0.035,0.03,2.0,0.0,0.0,0.12,0.0,0.0,0.5,1.0,true
Jun 6 2024 9:25:02:881 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.153015,0.079,-0.034,-0.113,1.0,0.0,-3.0,0.1,0.0,0.0,0.55,1.0,true
Jun 6 2024 9:25:02:933 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.154022,0.116,-0.038,-0.04,1.0,0.0,1.0,0.08,0.0,0.0,0.61,1.0,true
Jun 6 2024 9:25:02:988 AM,37870.238281,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.155029,0.257,-0.106,-0.351,3.0,-1.0,-6.0,0.05,0.0,0.0,0.64,1.0,true
Jun 6 2024 9:25:03:32 AM,37870.25,-48579.578125,4830.419922,-10.0,-112.0,7.0,388.161011,0.126,-0.039,-0.012,-3.0,1.0,7.0,0.03,0.0,0.0,0.65,1.0,true
Jun 6 2024 9:25:03:89 AM,37870.25,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.164032,0.067,-0.031,-0.078,-1.0,0.0,-1.0,0.01,0.0,0.0,0.65,1.0,true
Jun 6 2024 9:25:03:135 AM,37870.25,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.165009,0.022,-0.008,-0.157,-1.0,0.0,-2.0,-0.01,0.0,0.0,0.64,1.0,true
Jun 6 2024 9:25:03:191 AM,37870.25,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.166016,0.061,-0.032,-0.051,1.0,0.0,2.0,-0.03,0.0,0.0,0.58,1.0,true
